id;date;x;y;domain_en;domain_fr;domain_nl;kind_en;kind_fr;kind_nl;action_en;action_fr;action_nl;action_amount;materials_en;materials_fr;materials_nl;municipality;nis_code;insee_code;gbif_code
1033;19/12/2017;129933.1465594698;190023.0789421955;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Chemical control=8, Follow-up=8, Bins and tubes=1;Produits chimiques=8, Suivi=8, Tubes=1;Chemische bestrijding=8, Opvolging=8, Bakken en buizen=1;DENDERMONDE (BE);42006;;2439261
1089;19/12/2017;92950.40944476204;187837.59281858243;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Volume;Quantité;Hoeveelheid;1;Bins and tubes=1, Follow-up=7, Chemical control=6;Tubes=1, Suivi=7, Produits chimiques=6;Bakken en buizen=1, Opvolging=7, Chemische bestrijding=6;DEINZE (BE);44011;;2439261
1036;19/12/2017;121419.24158392796;176959.88478120416;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;No catch;Pas capturé;Geen vangst;0;Chemical control=8, Bins and tubes=1, Follow-up=8;Produits chimiques=8, Tubes=1, Suivi=8;Chemische bestrijding=8, Bakken en buizen=1, Opvolging=8;ERPE-MERE (BE);41082;;2439261
1034;19/12/2017;132456.83222652262;191174.23722568247;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Follow-up=7, Chemical control=7, Bins and tubes=2;Suivi=7, Produits chimiques=7, Tubes=2;Opvolging=7, Chemische bestrijding=7, Bakken en buizen=2;DENDERMONDE (BE);42006;;2439261
1088;19/12/2017;93964.63367249255;186236.9761535572;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Volume;Quantité;Hoeveelheid;1;Bins and tubes=1, Follow-up=9, Chemical control=4;Tubes=1, Suivi=9, Produits chimiques=4;Bakken en buizen=1, Opvolging=9, Chemische bestrijding=4;DEINZE (BE);44011;;2439261
1037;19/12/2017;131359.68062235217;189778.9562691031;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Chemical control=3, Follow-up=8;Tubes=1, Produits chimiques=3, Suivi=8;Bakken en buizen=1, Chemische bestrijding=3, Opvolging=8;DENDERMONDE (BE);42006;;2439261
1087;19/12/2017;94483.01580084315;185865.16196131054;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Volume;Quantité;Hoeveelheid;1;Follow-up=8, Chemical control=6, Bins and tubes=1;Suivi=8, Produits chimiques=6, Tubes=1;Opvolging=8, Chemische bestrijding=6, Bakken en buizen=1;DEINZE (BE);44011;;2439261
1041;19/12/2017;131059.87575360494;188947.3722783206;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Follow-up=8, Chemical control=8;Tubes=1, Suivi=8, Produits chimiques=8;Bakken en buizen=1, Opvolging=8, Chemische bestrijding=8;DENDERMONDE (BE);42006;;2439261
1083;19/12/2017;95325.43583196489;186475.50442179665;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Volume;Quantité;Hoeveelheid;1;Bins and tubes=1, Follow-up=8, Chemical control=6;Tubes=1, Suivi=8, Produits chimiques=6;Bakken en buizen=1, Opvolging=8, Chemische bestrijding=6;DEINZE (BE);44011;;2439261
1082;19/12/2017;95080.93944056521;185732.75430662557;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Volume;Quantité;Hoeveelheid;0;Follow-up=8, Bins and tubes=1, Chemical control=6;Suivi=8, Tubes=1, Produits chimiques=6;Opvolging=8, Bakken en buizen=1, Chemische bestrijding=6;DEINZE (BE);44011;;2439261
1081;19/12/2017;90912.67665984397;185616.00070864428;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Volume;Quantité;Hoeveelheid;1;Bins and tubes=1, Follow-up=8, Chemical control=7;Tubes=1, Suivi=8, Produits chimiques=7;Bakken en buizen=1, Opvolging=8, Chemische bestrijding=7;DEINZE (BE);44011;;2439261
1080;19/12/2017;90859.260785625;185639.29010692518;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Volume;Quantité;Hoeveelheid;1;Chemical control=6, Bins and tubes=1, Follow-up=8;Produits chimiques=6, Tubes=1, Suivi=8;Chemische bestrijding=6, Bakken en buizen=1, Opvolging=8;DEINZE (BE);44011;;2439261
1056;19/12/2017;126967.19212692197;176522.00196647178;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;No catch;Pas capturé;Geen vangst;0;Follow-up=8, Chemical control=8, Bins and tubes=1;Suivi=8, Produits chimiques=8, Tubes=1;Opvolging=8, Chemische bestrijding=8, Bakken en buizen=1;DENDERLEEUW (BE);41011;;2439261
1057;19/12/2017;127151.60618631015;177009.09670445323;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;No catch;Pas capturé;Geen vangst;0;Bins and tubes=1, Chemical control=8, Follow-up=8;Tubes=1, Produits chimiques=8, Suivi=8;Bakken en buizen=1, Chemische bestrijding=8, Opvolging=8;DENDERLEEUW (BE);41011;;2439261
1059;19/12/2017;127254.14059841013;177076.29734131414;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;No catch;Pas capturé;Geen vangst;0;Bins and tubes=1, Chemical control=8, Follow-up=8;Tubes=1, Produits chimiques=8, Suivi=8;Bakken en buizen=1, Chemische bestrijding=8, Opvolging=8;DENDERLEEUW (BE);41011;;2439261
1060;19/12/2017;127247.15214570258;177059.29632112663;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;No catch;Pas capturé;Geen vangst;0;Bins and tubes=1, Follow-up=8, Chemical control=7;Tubes=1, Suivi=8, Produits chimiques=7;Bakken en buizen=1, Opvolging=8, Chemische bestrijding=7;DENDERLEEUW (BE);41011;;2439261
1074;19/12/2017;91368.06942638606;185713.19413687848;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Volume;Quantité;Hoeveelheid;1;Follow-up=8, Bins and tubes=1, Chemical control=7;Suivi=8, Tubes=1, Produits chimiques=7;Opvolging=8, Bakken en buizen=1, Chemische bestrijding=7;DEINZE (BE);44011;;2439261
1073;19/12/2017;91623.5339733742;185480.97299461532;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Volume;Quantité;Hoeveelheid;1;Follow-up=8, Bins and tubes=1, Chemical control=3;Suivi=8, Tubes=1, Produits chimiques=3;Opvolging=8, Bakken en buizen=1, Chemische bestrijding=3;DEINZE (BE);44011;;2439261
1099;20/12/2017;98714.12665601935;190824.5068065729;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Follow-up=8, Chemical control=8, Bins and tubes=1;Suivi=8, Produits chimiques=8, Tubes=1;Opvolging=8, Chemische bestrijding=8, Bakken en buizen=1;SINT-MARTENS-LATEM (BE);44064;;2439261
1097;20/12/2017;97693.78308747809;191120.04993163235;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Chemical control=8, Follow-up=8;Tubes=1, Produits chimiques=8, Suivi=8;Bakken en buizen=1, Chemische bestrijding=8, Opvolging=8;SINT-MARTENS-LATEM (BE);44064;;2439261
1096;20/12/2017;97104.85735023118;190809.65611632634;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Chemical control=7, Follow-up=8;Tubes=1, Produits chimiques=7, Suivi=8;Bakken en buizen=1, Chemische bestrijding=7, Opvolging=8;SINT-MARTENS-LATEM (BE);44064;;2439261
1095;20/12/2017;96903.9416013006;191471.76030947082;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Chemical control=7, Follow-up=8;Tubes=1, Produits chimiques=7, Suivi=8;Bakken en buizen=1, Chemische bestrijding=7, Opvolging=8;SINT-MARTENS-LATEM (BE);44064;;2439261
1100;20/12/2017;116515.57618882117;177022.62621962558;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;No catch;Pas capturé;Geen vangst;0;Follow-up=5, Chemical control=5, Bins and tubes=1;Suivi=5, Produits chimiques=5, Tubes=1;Opvolging=5, Chemische bestrijding=5, Bakken en buizen=1;HERZELE (BE);41027;;2439261
1101;20/12/2017;116336.34659940178;177027.90386398416;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;No catch;Pas capturé;Geen vangst;0;Follow-up=5, Bins and tubes=1, Chemical control=5;Suivi=5, Tubes=1, Produits chimiques=5;Opvolging=5, Bakken en buizen=1, Chemische bestrijding=5;HERZELE (BE);41027;;2439261
1108;20/12/2017;113976.0191399612;175999.29380345717;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;No catch;Pas capturé;Geen vangst;0;Bins and tubes=1, Chemical control=4, Follow-up=5;Tubes=1, Produits chimiques=4, Suivi=5;Bakken en buizen=1, Chemische bestrijding=4, Opvolging=5;HERZELE (BE);41027;;2439261
1147;20/12/2017;115629.79631293309;206959.12687139586;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Follow-up=7, Chemical control=7, Bins and tubes=1;Suivi=7, Produits chimiques=7, Tubes=1;Opvolging=7, Chemische bestrijding=7, Bakken en buizen=1;WACHTEBEKE (BE);44073;;2439261
1146;20/12/2017;115627.58656272432;206732.72652772442;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Follow-up=7, Chemical control=6, Bins and tubes=1;Suivi=7, Produits chimiques=6, Tubes=1;Opvolging=7, Chemische bestrijding=6, Bakken en buizen=1;WACHTEBEKE (BE);44073;;2439261
1145;20/12/2017;112844.8471091334;206552.29446742404;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Follow-up=7, Chemical control=7;Tubes=1, Suivi=7, Produits chimiques=7;Bakken en buizen=1, Opvolging=7, Chemische bestrijding=7;WACHTEBEKE (BE);44073;;2439261
1143;20/12/2017;113763.9079526468;207557.84294552356;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Follow-up=7, Chemical control=5, Bins and tubes=1;Suivi=7, Produits chimiques=5, Tubes=1;Opvolging=7, Chemische bestrijding=5, Bakken en buizen=1;WACHTEBEKE (BE);44073;;2439261
1142;20/12/2017;114092.48306042337;208713.41214766167;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Follow-up=7, Chemical control=6, Bins and tubes=1;Suivi=7, Produits chimiques=6, Tubes=1;Opvolging=7, Chemische bestrijding=6, Bakken en buizen=1;WACHTEBEKE (BE);44073;;2439261
1141;20/12/2017;114383.74891978642;209516.08957453165;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Follow-up=8, Chemical control=7;Tubes=1, Suivi=8, Produits chimiques=7;Bakken en buizen=1, Opvolging=8, Chemische bestrijding=7;WACHTEBEKE (BE);44073;;2439261
1138;20/12/2017;115292.93862822201;210840.53056957107;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Chemical control=7, Follow-up=7;Tubes=1, Produits chimiques=7, Suivi=7;Bakken en buizen=1, Chemische bestrijding=7, Opvolging=7;WACHTEBEKE (BE);44073;;2439261
1137;20/12/2017;115523.54371920523;210967.17410507053;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Chemical control=5, Follow-up=7;Tubes=1, Produits chimiques=5, Suivi=7;Bakken en buizen=1, Chemische bestrijding=5, Opvolging=7;WACHTEBEKE (BE);44073;;2439261
1136;20/12/2017;115629.1423487307;210930.1938045062;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Follow-up=7, Chemical control=7;Tubes=1, Suivi=7, Produits chimiques=7;Bakken en buizen=1, Opvolging=7, Chemische bestrijding=7;WACHTEBEKE (BE);44073;;2439261
1134;20/12/2017;116667.65446043917;210228.1995319361;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Chemical control=6, Follow-up=7, Bins and tubes=1;Produits chimiques=6, Suivi=7, Tubes=1;Chemische bestrijding=6, Opvolging=7, Bakken en buizen=1;WACHTEBEKE (BE);44073;;2439261
1133;20/12/2017;117777.48865213383;210107.65262359567;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Chemical control=2, Follow-up=7, Bins and tubes=1;Produits chimiques=2, Suivi=7, Tubes=1;Chemische bestrijding=2, Opvolging=7, Bakken en buizen=1;WACHTEBEKE (BE);44073;;2439261
1132;20/12/2017;117397.23621139416;210254.52315679006;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Chemical control=4, Follow-up=7, Bins and tubes=1;Produits chimiques=4, Suivi=7, Tubes=1;Chemische bestrijding=4, Opvolging=7, Bakken en buizen=1;WACHTEBEKE (BE);44073;;2439261
1131;20/12/2017;116607.26400828018;209419.778667083;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Follow-up=7, Chemical control=6, Bins and tubes=1;Suivi=7, Produits chimiques=6, Tubes=1;Opvolging=7, Chemische bestrijding=6, Bakken en buizen=1;WACHTEBEKE (BE);44073;;2439261
1130;20/12/2017;117440.03819605932;209985.2601950299;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Chemical control=7, Bins and tubes=1, Follow-up=7;Produits chimiques=7, Tubes=1, Suivi=7;Chemische bestrijding=7, Bakken en buizen=1, Opvolging=7;WACHTEBEKE (BE);44073;;2439261
1129;20/12/2017;117540.29166297357;210052.9999028528;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Follow-up=7, Chemical control=5, Bins and tubes=1;Suivi=7, Produits chimiques=5, Tubes=1;Opvolging=7, Chemische bestrijding=5, Bakken en buizen=1;WACHTEBEKE (BE);44073;;2439261
1128;20/12/2017;117439.39571828759;210045.60942809377;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Chemical control=7, Bins and tubes=1, Follow-up=7;Produits chimiques=7, Tubes=1, Suivi=7;Chemische bestrijding=7, Bakken en buizen=1, Opvolging=7;WACHTEBEKE (BE);44073;;2439261
1125;20/12/2017;115643.83347102368;205774.22647150047;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Follow-up=7, Chemical control=6;Tubes=1, Suivi=7, Produits chimiques=6;Bakken en buizen=1, Opvolging=7, Chemische bestrijding=6;WACHTEBEKE (BE);44073;;2439261
1172;21/12/2017;90596.59361688615;184725.33332172874;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Volume;Quantité;Hoeveelheid;1;Bins and tubes=1, Follow-up=8, Chemical control=6;Tubes=1, Suivi=8, Produits chimiques=6;Bakken en buizen=1, Opvolging=8, Chemische bestrijding=6;DEINZE (BE);44011;;2439261
1171;21/12/2017;90567.83912204157;184917.5592871895;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Volume;Quantité;Hoeveelheid;1;Bins and tubes=1, Chemical control=6, Follow-up=7;Tubes=1, Produits chimiques=6, Suivi=7;Bakken en buizen=1, Chemische bestrijding=6, Opvolging=7;DEINZE (BE);44011;;2439261
1204;21/12/2017;88366.89370694806;197531.01944109518;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Follow-up=7, Bins and tubes=1, Chemical control=5;Suivi=7, Tubes=1, Produits chimiques=5;Opvolging=7, Bakken en buizen=1, Chemische bestrijding=5;AALTER (BE);44001;;2439261
1168;21/12/2017;90439.84934528035;183412.18979728688;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Volume;Quantité;Hoeveelheid;1;Chemical control=7, Follow-up=8, Bins and tubes=1;Produits chimiques=7, Suivi=8, Tubes=1;Chemische bestrijding=7, Opvolging=8, Bakken en buizen=1;DEINZE (BE);44011;;2439261
1202;21/12/2017;88317.82316564646;197354.36844808608;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Chemical control=7, Follow-up=7, Bins and tubes=1;Produits chimiques=7, Suivi=7, Tubes=1;Chemische bestrijding=7, Opvolging=7, Bakken en buizen=1;AALTER (BE);44001;;2439261
1167;21/12/2017;89387.07869303302;184144.44046804402;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Volume;Quantité;Hoeveelheid;0;Chemical control=8, Follow-up=6, Bins and tubes=1;Produits chimiques=8, Suivi=6, Tubes=1;Chemische bestrijding=8, Opvolging=6, Bakken en buizen=1;DEINZE (BE);44011;;2439261
1201;21/12/2017;88179.63045754915;196874.9555474231;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Bins and tubes=1, Chemical control=10, Follow-up=7;Tubes=1, Produits chimiques=10, Suivi=7;Bakken en buizen=1, Chemische bestrijding=10, Opvolging=7;AALTER (BE);44001;;2439261
1165;21/12/2017;90471.44674370447;185122.26030150522;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Volume;Quantité;Hoeveelheid;0;Chemical control=8, Follow-up=8, Bins and tubes=1;Produits chimiques=8, Suivi=8, Tubes=1;Chemische bestrijding=8, Opvolging=8, Bakken en buizen=1;DEINZE (BE);44011;;2439261
1200;21/12/2017;88222.02620670245;197015.74835245404;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Bins and tubes=1, Chemical control=11, Follow-up=7;Tubes=1, Produits chimiques=11, Suivi=7;Bakken en buizen=1, Chemische bestrijding=11, Opvolging=7;AALTER (BE);44001;;2439261
1164;21/12/2017;90311.91514591394;186877.53252970055;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Volume;Quantité;Hoeveelheid;1;Chemical control=8, Bins and tubes=1, Follow-up=8;Produits chimiques=8, Tubes=1, Suivi=8;Chemische bestrijding=8, Bakken en buizen=1, Opvolging=8;DEINZE (BE);44011;;2439261
1160;21/12/2017;84298.14593500867;185573.8892455874;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Volume;Quantité;Hoeveelheid;1;Follow-up=8, Chemical control=8, Bins and tubes=1;Suivi=8, Produits chimiques=8, Tubes=1;Opvolging=8, Chemische bestrijding=8, Bakken en buizen=1;DEINZE (BE);44011;;2439261
1198;21/12/2017;85975.94620583966;209041.99028719123;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Chemical control=3, Bins and tubes=1, Follow-up=8;Produits chimiques=3, Tubes=1, Suivi=8;Chemische bestrijding=3, Bakken en buizen=1, Opvolging=8;MALDEGEM (BE);43010;;2439261
1158;21/12/2017;85931.65038163596;187265.2159860367;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Volume;Quantité;Hoeveelheid;1;Follow-up=8, Bins and tubes=1, Chemical control=8;Suivi=8, Tubes=1, Produits chimiques=8;Opvolging=8, Bakken en buizen=1, Chemische bestrijding=8;DEINZE (BE);44011;;2439261
1157;21/12/2017;86788.96815292072;186897.88883592095;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Volume;Quantité;Hoeveelheid;0;Chemical control=6, Follow-up=8, Bins and tubes=1;Produits chimiques=6, Suivi=8, Tubes=1;Chemische bestrijding=6, Opvolging=8, Bakken en buizen=1;DEINZE (BE);44011;;2439261
1156;21/12/2017;87543.77216302253;187847.09203864355;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Volume;Quantité;Hoeveelheid;0;Follow-up=8, Bins and tubes=1, Chemical control=5;Suivi=8, Tubes=1, Produits chimiques=5;Opvolging=8, Bakken en buizen=1, Chemische bestrijding=5;DEINZE (BE);44011;;2439261
1155;21/12/2017;92044.33204903013;190141.49588637613;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Volume;Quantité;Hoeveelheid;1;Bins and tubes=1, Chemical control=7, Follow-up=8;Tubes=1, Produits chimiques=7, Suivi=8;Bakken en buizen=1, Chemische bestrijding=7, Opvolging=8;DEINZE (BE);44011;;2439261
1189;21/12/2017;86591.79085532264;208130.1712947972;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Chemical control=7, Bins and tubes=1, Follow-up=8;Produits chimiques=7, Tubes=1, Suivi=8;Chemische bestrijding=7, Bakken en buizen=1, Opvolging=8;MALDEGEM (BE);43010;;2439261
1181;21/12/2017;85450.3251543288;211622.68242140952;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Chemical control=7, Follow-up=8, Bins and tubes=1;Produits chimiques=7, Suivi=8, Tubes=1;Chemische bestrijding=7, Opvolging=8, Bakken en buizen=1;MALDEGEM (BE);43010;;2439261
1179;21/12/2017;85404.92742883656;211330.54799365625;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Follow-up=9, Bins and tubes=1, Chemical control=9;Suivi=9, Tubes=1, Produits chimiques=9;Opvolging=9, Bakken en buizen=1, Chemische bestrijding=9;MALDEGEM (BE);43010;;2439261
1206;22/12/2017;136772.99956427267;215270.37004170846;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Bins and tubes=1, Chemical control=8, Follow-up=8;Tubes=1, Produits chimiques=8, Suivi=8;Bakken en buizen=1, Chemische bestrijding=8, Opvolging=8;BEVEREN (BE);46003;;2439261
1241;22/12/2017;142687.3336225464;211909.9267705595;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Volume;Quantité;Hoeveelheid;1;Chemical control=5, Follow-up=8, Bins and tubes=1;Produits chimiques=5, Suivi=8, Tubes=1;Chemische bestrijding=5, Opvolging=8, Bakken en buizen=1;BEVEREN (BE);46003;;2439261
1207;22/12/2017;140430.29801608177;209830.57486769743;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Follow-up=8, Chemical control=5, Bins and tubes=1;Suivi=8, Produits chimiques=5, Tubes=1;Opvolging=8, Chemische bestrijding=5, Bakken en buizen=1;BEVEREN (BE);46003;;2439261
1260;03/01/2018;141803.20020527887;205660.6210790351;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Volume;Quantité;Hoeveelheid;1;Bins and tubes=1, Chemical control=6, Follow-up=8;Tubes=1, Produits chimiques=6, Suivi=8;Bakken en buizen=1, Chemische bestrijding=6, Opvolging=8;KRUIBEKE (BE);46013;;2439261
1259;03/01/2018;141835.25572130617;205330.6080116136;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Volume;Quantité;Hoeveelheid;0;Bins and tubes=1, Chemical control=7, Follow-up=8;Tubes=1, Produits chimiques=7, Suivi=8;Bakken en buizen=1, Chemische bestrijding=7, Opvolging=8;KRUIBEKE (BE);46013;;2439261
1258;03/01/2018;142619.11310339026;204449.7622228833;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Volume;Quantité;Hoeveelheid;1;Chemical control=7, Bins and tubes=1, Follow-up=8;Produits chimiques=7, Tubes=1, Suivi=8;Chemische bestrijding=7, Bakken en buizen=1, Opvolging=8;KRUIBEKE (BE);46013;;2439261
